CODMUN,total_obito,obito_hospital,obito_estab_saude,obito_domicilio,sim_media_peso,qtd_filho_morto,qtd_filho_vivo,sexo_masculino,sexo_feminino,gravidez_unica,gravidez_dupla,gravidez_tripla,esc_0,esc_1,esc_2,esc_3,esc_4,esc_5,parto_vaginal,parto_cesario,raca_branca,raca_preta,raca_amarela,raca_parda,raca_indigena,idade_mae,num_estabelecimentos,total_nascimento,nascimento_hospital,nascimento_estab_saude,nascimento_domicilio,media_consultas,sinasc_media_peso,kotelchuck_1,kotelchuck_2,kotelchuck_3,kotelchuck_4,kotelchuck_5,total_geral,frac_obito_geral
230810,0.0,0.0,0.0,0.0,,0.21629213483146068,1.0365168539325842,0.5280898876404494,0.47191011235955055,0.9943820224719101,0.0056179775280898875,0.0,0.008426966292134831,0.042134831460674156,0.2612359550561798,0.6095505617977528,0.014044943820224719,0.06460674157303371,0.2443820224719101,0.7556179775280899,0.047752808988764044,0.028089887640449437,0.0,0.9241573033707865,0.0,26.410112359550563,1,356.0,0.9971910112359551,0.0028089887640449437,0.0,9.039325842696629,3227.4634831460676,0.0056179775280898875,0.03089887640449438,0.0056179775280898875,0.0056179775280898875,0.952247191011236,356.0,0.0
230820,0.0,0.0,0.0,0.0,,0.17647058823529413,1.2745098039215685,0.6101694915254238,0.3898305084745763,1.0,0.0,0.0,0.0,0.05084745762711865,0.13559322033898305,0.5932203389830508,0.01694915254237288,0.06779661016949153,1.0,0.0,0.11864406779661017,0.01694915254237288,0.0,0.847457627118644,0.0,28.135593220338983,1,59.0,0.9830508474576272,0.0,0.01694915254237288,10.10344827586207,3138.135593220339,0.0,0.2033898305084746,0.03389830508474576,0.01694915254237288,0.6101694915254238,59.0,0.0
230830,2.0,1.0,0.0,0.0,2105.0,0.23076923076923078,0.9663461538461539,0.5192307692307693,0.47596153846153844,0.9951923076923077,0.004807692307692308,0.0,0.0,0.03365384615384615,0.24519230769230768,0.6442307692307693,0.019230769230769232,0.057692307692307696,0.1971153846153846,0.7980769230769231,0.1346153846153846,0.03365384615384615,0.0,0.8269230769230769,0.0,26.240384615384617,2,206.0,0.9951456310679612,0.0,0.0,9.150485436893204,3227.776699029126,0.0,0.13106796116504854,0.009708737864077669,0.024271844660194174,0.8349514563106796,208.0,0.009615384615384616
230835,2.0,1.0,0.0,0.0,1577.0,0.1111111111111111,1.2222222222222223,0.5416666666666666,0.4583333333333333,1.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.20833333333333334,0.0,0.0,0.9583333333333334,0.041666666666666664,0.125,0.0,0.0,0.875,0.0,23.916666666666668,2,22.0,1.0,0.0,0.0,9.142857142857142,3340.0454545454545,0.0,0.045454545454545456,0.0,0.0,0.2727272727272727,24.0,0.08333333333333333
230837,0.0,0.0,0.0,0.0,,0.0,3.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,1,3.0,0.6666666666666666,0.0,0.3333333333333333,7.666666666666667,3410.6666666666665,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,3.0,0.0
230840,2.0,0.0,0.0,1.0,2528.0,0.23870967741935484,1.3612903225806452,0.5236051502145923,0.47639484978540775,0.9978540772532188,0.0,0.0,0.0,0.02575107296137339,0.23605150214592274,0.6630901287553648,0.015021459227467811,0.05793991416309013,0.07081545064377683,0.927038626609442,0.08583690987124463,0.10300429184549356,0.01072961373390558,0.776824034334764,0.02145922746781116,27.055913978494623,1,464.0,1.0,0.0,0.0,8.824675324675324,3223.405172413793,0.0,0.14224137931034483,0.01939655172413793,0.06465517241379311,0.7198275862068966,466.0,0.004291845493562232
230850,4.0,1.0,0.0,0.0,1898.0,0.21159420289855072,0.8782608695652174,0.49421965317919075,0.5057803468208093,1.0,0.0,0.0,0.005780346820809248,0.04046242774566474,0.3554913294797688,0.5404624277456648,0.014450867052023121,0.04046242774566474,0.3265895953757225,0.6734104046242775,0.06936416184971098,0.008670520231213872,0.0,0.9161849710982659,0.0,25.771676300578033,1,342.0,0.9970760233918129,0.0,0.0029239766081871343,9.880116959064328,3209.309941520468,0.0029239766081871343,0.07017543859649122,0.011695906432748537,0.03216374269005848,0.8830409356725146,346.0,0.011560693641618497
230860,0.0,0.0,0.0,0.0,,0.15,1.5666666666666667,0.45901639344262296,0.5409836065573771,1.0,0.0,0.0,0.0,0.08196721311475409,0.2786885245901639,0.5901639344262295,0.0,0.03278688524590164,0.7213114754098361,0.2786885245901639,0.21311475409836064,0.01639344262295082,0.0,0.6721311475409836,0.09836065573770492,26.475409836065573,1,61.0,1.0,0.0,0.0,9.266666666666667,3140.0,0.0,0.16393442622950818,0.01639344262295082,0.0,0.8032786885245902,61.0,0.0
230870,3.0,0.6666666666666666,0.0,0.0,3191.6666666666665,0.19734660033167495,0.9519071310116086,0.5074626865671642,0.4925373134328358,1.0,0.0,0.0,0.0,0.04145936981757877,0.2570480928689884,0.6119402985074627,0.029850746268656716,0.05970149253731343,0.27197346600331673,0.7280265339966833,0.20066334991708126,0.01658374792703151,0.0,0.7810945273631841,0.0,26.882255389718075,2,600.0,0.9966666666666667,0.0,0.0,9.423333333333334,3310.4466666666667,0.0,0.145,0.013333333333333334,0.021666666666666667,0.8183333333333334,603.0,0.004975124378109453
230880,0.0,0.0,0.0,0.0,,0.4,3.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.5,1,10.0,0.9,0.0,0.0,9.11111111111111,3214.2,0.0,0.2,0.1,0.0,0.6,10.0,0.0
230890,1.0,1.0,0.0,0.0,715.0,0.09375,1.46875,0.5757575757575758,0.42424242424242425,0.9848484848484849,0.0,0.0,0.0,0.045454545454545456,0.3484848484848485,0.5454545454545454,0.015151515151515152,0.015151515151515152,0.9848484848484849,0.015151515151515152,0.06060606060606061,0.045454545454545456,0.0,0.8484848484848485,0.0,25.863636363636363,1,65.0,0.9846153846153847,0.0,0.015384615384615385,9.523076923076923,3221.9692307692308,0.0,0.06153846153846154,0.03076923076923077,0.03076923076923077,0.8153846153846154,66.0,0.015151515151515152
230900,0.0,0.0,0.0,0.0,,0.18867924528301888,1.528301886792453,0.5178571428571429,0.48214285714285715,1.0,0.0,0.0,0.017857142857142856,0.0625,0.32142857142857145,0.4732142857142857,0.026785714285714284,0.026785714285714284,0.8571428571428571,0.14285714285714285,0.13392857142857142,0.0,0.0,0.8125,0.0,27.580357142857142,1,112.0,0.9732142857142857,0.017857142857142856,0.008928571428571428,9.648936170212766,3184.660714285714,0.0,0.16964285714285715,0.017857142857142856,0.017857142857142856,0.6071428571428571,112.0,0.0
230910,0.0,0.0,0.0,0.0,,1.3333333333333333,3.5,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.666666666666664,1,6.0,0.6666666666666666,0.0,0.3333333333333333,9.333333333333334,3113.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,6.0,0.0
230920,1.0,1.0,0.0,0.0,,0.46153846153846156,2.4615384615384617,0.38461538461538464,0.6153846153846154,1.0,0.0,0.0,0.0,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.0,0.0,1.0,0.0,0.07692307692307693,0.15384615384615385,0.0,0.6153846153846154,0.0,27.307692307692307,1,12.0,1.0,0.0,0.0,5.818181818181818,2909.5833333333335,0.0,0.6666666666666666,0.08333333333333333,0.0,0.16666666666666666,13.0,0.07692307692307693
230930,0.0,0.0,0.0,0.0,,0.27734375,1.19921875,0.5,0.5,1.0,0.0,0.0,0.0,0.03515625,0.234375,0.59765625,0.0234375,0.07421875,0.3515625,0.6484375,0.01953125,0.00390625,0.0,0.97265625,0.0,27.93359375,1,256.0,1.0,0.0,0.0,10.75889328063241,3365.6171875,0.0,0.046875,0.01953125,0.015625,0.86328125,256.0,0.0
230940,1.0,0.0,0.0,1.0,3175.0,0.2894736842105263,1.5263157894736843,0.4473684210526316,0.5526315789473685,1.0,0.0,0.0,0.0,0.02631578947368421,0.39473684210526316,0.4473684210526316,0.10526315789473684,0.02631578947368421,1.0,0.0,0.10526315789473684,0.0,0.0,0.868421052631579,0.0,26.842105263157894,1,37.0,0.918918918918919,0.0,0.02702702702702703,8.61111111111111,3060.810810810811,0.0,0.24324324324324326,0.02702702702702703,0.05405405405405406,0.5405405405405406,38.0,0.02631578947368421
230945,0.0,0.0,0.0,0.0,,0.1875,1.15625,0.5625,0.4375,1.0,0.0,0.0,0.0,0.03125,0.28125,0.6875,0.0,0.0,1.0,0.0,0.125,0.03125,0.0,0.84375,0.0,26.6875,1,32.0,0.96875,0.0,0.03125,10.0625,3284.125,0.0,0.15625,0.0,0.0,0.84375,32.0,0.0
230950,2.0,0.5,0.0,0.0,599.0,0.2222222222222222,1.1111111111111112,0.38095238095238093,0.6190476190476191,1.0,0.0,0.0,0.0,0.03968253968253968,0.38095238095238093,0.48412698412698413,0.03968253968253968,0.05555555555555555,0.29365079365079366,0.7063492063492064,0.2619047619047619,0.015873015873015872,0.0,0.7222222222222222,0.0,26.1984126984127,1,124.0,0.9919354838709677,0.0,0.008064516129032258,9.0,3242.0967741935483,0.0,0.06451612903225806,0.04032258064516129,0.04032258064516129,0.8548387096774194,126.0,0.015873015873015872
230960,0.0,0.0,0.0,0.0,,0.2,1.1457627118644067,0.511864406779661,0.488135593220339,1.0,0.0,0.0,0.0,0.03389830508474576,0.3050847457627119,0.576271186440678,0.023728813559322035,0.061016949152542375,0.4915254237288136,0.5084745762711864,0.03728813559322034,0.010169491525423728,0.0,0.9491525423728814,0.0,27.091525423728815,1,295.0,0.9966101694915255,0.0,0.003389830508474576,8.571917808219178,3338.820338983051,0.006779661016949152,0.15254237288135594,0.04406779661016949,0.04745762711864407,0.7389830508474576,295.0,0.0
230970,1.0,0.0,0.0,1.0,,0.0,1.4,0.5,0.5,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,22.8,1,5.0,0.2,0.0,0.4,8.0,2956.0,0.0,0.4,0.0,0.0,0.6,6.0,0.16666666666666666
230980,0.0,0.0,0.0,0.0,,0.2,2.2,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,0.0,30.333333333333332,1,6.0,1.0,0.0,0.0,7.666666666666667,2814.6666666666665,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,6.0,0.0
231000,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,31.5,1,2.0,0.5,0.0,0.0,11.0,3975.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0
231010,0.0,0.0,0.0,0.0,,0.0,2.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,1.0,0.0,0.4,0.0,0.0,0.6,0.0,27.6,1,5.0,1.0,0.0,0.0,7.4,3667.8,0.0,0.0,0.0,0.2,0.8,5.0,0.0
231020,0.0,0.0,0.0,0.0,,0.2535211267605634,1.4694835680751173,0.47417840375586856,0.5258215962441315,1.0,0.0,0.0,0.0,0.023474178403755867,0.24882629107981222,0.676056338028169,0.004694835680751174,0.04225352112676056,0.49295774647887325,0.5070422535211268,0.004694835680751174,0.004694835680751174,0.0,0.9859154929577465,0.0,27.929577464788732,1,213.0,0.9812206572769953,0.0,0.009389671361502348,10.981132075471699,3356.455399061033,0.004694835680751174,0.20187793427230047,0.014084507042253521,0.03755868544600939,0.7323943661971831,213.0,0.0
231025,1.0,1.0,0.0,0.0,,0.3055555555555556,2.0,0.5135135135135135,0.4864864864864865,0.972972972972973,0.0,0.0,0.0,0.05405405405405406,0.32432432432432434,0.4864864864864865,0.02702702702702703,0.02702702702702703,0.972972972972973,0.0,0.02702702702702703,0.02702702702702703,0.0,0.8918918918918919,0.0,28.63888888888889,1,36.0,0.9166666666666666,0.0,0.08333333333333333,7.944444444444445,3460.277777777778,0.0,0.3888888888888889,0.0,0.027777777777777776,0.5555555555555556,37.0,0.02702702702702703
231030,0.0,0.0,0.0,0.0,,0.23161764705882354,1.0477941176470589,0.4963235294117647,0.5036764705882353,0.9852941176470589,0.014705882352941176,0.0,0.003676470588235294,0.07720588235294118,0.2536764705882353,0.5808823529411765,0.014705882352941176,0.06985294117647059,0.44485294117647056,0.5551470588235294,0.17279411764705882,0.022058823529411766,0.0,0.7941176470588235,0.0,27.154411764705884,1,272.0,0.9926470588235294,0.0,0.003676470588235294,8.518382352941176,3313.1176470588234,0.003676470588235294,0.10661764705882353,0.04411764705882353,0.051470588235294115,0.7904411764705882,272.0,0.0
231040,0.0,0.0,0.0,0.0,,0.0,1.6666666666666667,0.5333333333333333,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.4,0.4666666666666667,0.0,0.13333333333333333,1.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,27.666666666666668,1,15.0,0.9333333333333333,0.0,0.06666666666666667,8.384615384615385,3500.3333333333335,0.0,0.13333333333333333,0.06666666666666667,0.0,0.6666666666666666,15.0,0.0
231050,1.0,1.0,0.0,0.0,1571.0,0.23809523809523808,1.1825396825396826,0.5079365079365079,0.49206349206349204,1.0,0.0,0.0,0.007936507936507936,0.03968253968253968,0.30158730158730157,0.5714285714285714,0.0,0.07936507936507936,0.4603174603174603,0.5396825396825397,0.031746031746031744,0.023809523809523808,0.0,0.9126984126984127,0.0,26.03174603174603,1,125.0,1.0,0.0,0.0,10.76,3253.832,0.0,0.088,0.016,0.008,0.88,126.0,0.007936507936507936
231060,0.0,0.0,0.0,0.0,,1.0,3.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.5,1,2.0,1.0,0.0,0.0,8.5,3832.5,0.0,0.0,0.0,0.0,1.0,2.0,0.0
231070,3.0,0.6666666666666666,0.0,0.3333333333333333,2800.0,0.3181818181818182,1.4141414141414141,0.4696969696969697,0.5303030303030303,1.0,0.0,0.0,0.0,0.025252525252525252,0.2727272727272727,0.6464646464646465,0.005050505050505051,0.045454545454545456,0.5,0.5,0.045454545454545456,0.015151515151515152,0.015151515151515152,0.9191919191919192,0.0,26.348484848484848,1,195.0,0.9948717948717949,0.0,0.005128205128205128,9.896373056994818,3310.897435897436,0.0,0.13846153846153847,0.010256410256410256,0.041025641025641026,0.7948717948717948,198.0,0.015151515151515152
231080,0.0,0.0,0.0,0.0,,0.21875,0.9791666666666666,0.4375,0.5625,1.0,0.0,0.0,0.0,0.041666666666666664,0.3333333333333333,0.5729166666666666,0.0,0.052083333333333336,0.0625,0.9375,0.09375,0.0,0.0,0.8645833333333334,0.0,27.177083333333332,1,96.0,1.0,0.0,0.0,8.989473684210527,3114.625,0.0,0.09375,0.010416666666666666,0.03125,0.84375,96.0,0.0
231085,2.0,1.0,0.0,0.0,2270.0,0.1,2.3,0.47619047619047616,0.5238095238095238,0.9523809523809523,0.0,0.0,0.047619047619047616,0.047619047619047616,0.23809523809523808,0.6190476190476191,0.0,0.0,0.9523809523809523,0.0,0.047619047619047616,0.0,0.0,0.9523809523809523,0.0,25.45,1,19.0,0.9473684210526315,0.0,0.05263157894736842,7.944444444444445,2867.1052631578946,0.05263157894736842,0.10526315789473684,0.0,0.05263157894736842,0.7368421052631579,21.0,0.09523809523809523
231090,0.0,0.0,0.0,0.0,,0.2916666666666667,1.3333333333333333,0.5833333333333334,0.4166666666666667,1.0,0.0,0.0,0.0,0.08333333333333333,0.375,0.5,0.041666666666666664,0.0,1.0,0.0,0.25,0.0,0.0,0.75,0.0,26.75,1,24.0,1.0,0.0,0.0,10.833333333333334,3008.0833333333335,0.0,0.0,0.0,0.0,1.0,24.0,0.0
231095,0.0,0.0,0.0,0.0,,0.0,3.5,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0,2.0,0.0,0.0,0.0,10.0,3175.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
231100,0.0,0.0,0.0,0.0,,0.6363636363636364,1.7272727272727273,0.5454545454545454,0.45454545454545453,1.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,1.0,0.0,0.09090909090909091,0.0,0.0,0.8181818181818182,0.09090909090909091,28.09090909090909,1,11.0,1.0,0.0,0.0,8.181818181818182,3184.5454545454545,0.0,0.0,0.0,0.0,1.0,11.0,0.0
231110,1.0,1.0,0.0,0.0,2760.0,0.2,2.0,0.2,0.8,1.0,0.0,0.0,0.0,0.2,0.4,0.4,0.0,0.0,0.8,0.2,0.0,0.0,0.0,1.0,0.0,29.6,1,4.0,0.5,0.0,0.5,8.5,2928.75,0.0,0.25,0.0,0.0,0.75,5.0,0.2
231120,0.0,0.0,0.0,0.0,,0.16666666666666666,1.3333333333333333,0.5,0.5,1.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.833333333333332,1,6.0,0.6666666666666666,0.0,0.3333333333333333,8.333333333333334,3301.6666666666665,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,6.0,0.0
231123,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,1,1.0,0.0,1.0,0.0,8.0,1850.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
231126,1.0,1.0,0.0,0.0,2100.0,0.0,2.5714285714285716,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,26.428571428571427,1,6.0,0.8333333333333334,0.0,0.0,3.5,3566.6666666666665,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,7.0,0.14285714285714285
231130,16.0,0.875,0.0,0.125,2587.9285714285716,0.22005012531328322,0.9984962406015038,0.5005,0.4985,0.987,0.013,0.0,0.007,0.0285,0.2455,0.5975,0.037,0.082,0.337,0.6625,0.0235,0.002,0.0,0.9735,0.0,26.553776888444222,2,1984.0,0.9959677419354839,0.0020161290322580645,0.0010080645161290322,9.556570268899035,3195.033266129032,0.0,0.0967741935483871,0.034274193548387094,0.04284274193548387,0.8014112903225806,2000.0,0.008
231135,0.0,0.0,0.0,0.0,,0.16666666666666666,1.1111111111111112,0.5,0.5,0.9722222222222222,0.027777777777777776,0.0,0.027777777777777776,0.08333333333333333,0.3333333333333333,0.5277777777777778,0.0,0.027777777777777776,1.0,0.0,0.0,0.05555555555555555,0.0,0.9444444444444444,0.0,24.944444444444443,1,36.0,0.9444444444444444,0.0,0.027777777777777776,8.5,3070.472222222222,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334,36.0,0.0
231140,20.0,0.95,0.0,0.05,1525.7894736842106,0.3051293292415607,1.0495396755808857,0.5104895104895105,0.48951048951048953,0.9597902097902098,0.039335664335664336,0.0,0.003933566433566434,0.031031468531468532,0.2229020979020979,0.597027972027972,0.04283216783216783,0.09833916083916083,0.2145979020979021,0.784527972027972,0.07998251748251749,0.027534965034965036,0.004370629370629371,0.8815559440559441,0.0,27.664041994750654,2,2268.0,0.9964726631393298,0.0,0.0013227513227513227,9.797792494481236,3120.6225749559085,0.0008818342151675485,0.15211640211640212,0.02821869488536155,0.03659611992945326,0.7619047619047619,2288.0,0.008741258741258742
231150,0.0,0.0,0.0,0.0,,0.7142857142857143,1.5714285714285714,0.7142857142857143,0.2857142857142857,1.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.8571428571428571,0.0,26.571428571428573,1,7.0,1.0,0.0,0.0,12.666666666666666,3467.1428571428573,0.0,0.0,0.0,0.0,0.7142857142857143,7.0,0.0
231160,0.0,0.0,0.0,0.0,,0.25806451612903225,1.3732718894009217,0.4908256880733945,0.5091743119266054,1.0,0.0,0.0,0.0,0.03211009174311927,0.2798165137614679,0.5779816513761468,0.045871559633027525,0.05963302752293578,0.3577981651376147,0.6422018348623854,0.027522935779816515,0.01834862385321101,0.0,0.9495412844036697,0.0,26.46788990825688,1,218.0,0.9954128440366973,0.0,0.0,8.86697247706422,3317.178899082569,0.0045871559633027525,0.13302752293577982,0.03211009174311927,0.05504587155963303,0.7431192660550459,218.0,0.0
231170,0.0,0.0,0.0,0.0,,0.16049382716049382,1.5555555555555556,0.3902439024390244,0.6097560975609756,1.0,0.0,0.0,0.012195121951219513,0.07317073170731707,0.24390243902439024,0.5853658536585366,0.012195121951219513,0.06097560975609756,0.9878048780487805,0.012195121951219513,0.07317073170731707,0.012195121951219513,0.0,0.9146341463414634,0.0,26.573170731707318,1,82.0,0.9878048780487805,0.0,0.012195121951219513,10.580246913580247,3335.3048780487807,0.0,0.17073170731707318,0.0,0.012195121951219513,0.8048780487804879,82.0,0.0
231180,1.0,1.0,0.0,0.0,3030.0,0.2440677966101695,1.3333333333333333,0.4971751412429379,0.5028248587570622,0.9887005649717514,0.011299435028248588,0.0,0.0,0.0384180790960452,0.24858757062146894,0.5706214689265536,0.02598870056497175,0.1152542372881356,0.2440677966101695,0.7559322033898305,0.013559322033898305,0.0022598870056497176,0.0,0.9830508474576272,0.0,28.0,2,884.0,0.9264705882352942,0.07126696832579185,0.0011312217194570137,9.946651532349602,3287.68778280543,0.0011312217194570137,0.11199095022624435,0.023755656108597284,0.023755656108597284,0.8257918552036199,885.0,0.0011299435028248588
231190,0.0,0.0,0.0,0.0,,0.1951219512195122,1.1951219512195121,0.4878048780487805,0.5121951219512195,1.0,0.0,0.0,0.0,0.024390243902439025,0.34146341463414637,0.6097560975609756,0.0,0.024390243902439025,1.0,0.0,0.0975609756097561,0.07317073170731707,0.0,0.8292682926829268,0.0,26.097560975609756,1,41.0,1.0,0.0,0.0,7.2368421052631575,3113.048780487805,0.0,0.0975609756097561,0.12195121951219512,0.0975609756097561,0.5365853658536586,41.0,0.0
231195,0.0,0.0,0.0,0.0,,0.3888888888888889,1.8888888888888888,0.5555555555555556,0.4444444444444444,1.0,0.0,0.0,0.0,0.16666666666666666,0.5555555555555556,0.16666666666666666,0.05555555555555555,0.05555555555555555,1.0,0.0,0.2777777777777778,0.16666666666666666,0.0,0.5555555555555556,0.0,28.0,1,18.0,1.0,0.0,0.0,8.666666666666666,2787.5,0.0,0.1111111111111111,0.0,0.05555555555555555,0.8333333333333334,18.0,0.0
231200,0.0,0.0,0.0,0.0,,0.11764705882352941,1.2,0.4823529411764706,0.5176470588235295,1.0,0.0,0.0,0.0,0.058823529411764705,0.4588235294117647,0.4588235294117647,0.011764705882352941,0.011764705882352941,1.0,0.0,0.023529411764705882,0.011764705882352941,0.0,0.9647058823529412,0.0,24.988235294117647,1,85.0,0.9294117647058824,0.0,0.03529411764705882,9.626506024096386,3203.470588235294,0.0,0.17647058823529413,0.023529411764705882,0.023529411764705882,0.7529411764705882,85.0,0.0
231210,0.0,0.0,0.0,0.0,,0.0,2.142857142857143,0.2857142857142857,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.0,0.7142857142857143,0.0,27.0,1,7.0,0.7142857142857143,0.0,0.14285714285714285,6.285714285714286,3142.1428571428573,0.0,1.0,0.0,0.0,0.0,7.0,0.0
231220,2.0,1.0,0.0,0.0,3230.0,0.24369747899159663,1.0672268907563025,0.5,0.5,0.9915966386554622,0.0,0.0,0.0,0.02100840336134454,0.226890756302521,0.6092436974789915,0.02100840336134454,0.08403361344537816,0.5504201680672269,0.4495798319327731,0.037815126050420166,0.004201680672268907,0.0,0.9495798319327731,0.0,26.60924369747899,1,236.0,0.9957627118644068,0.0,0.0,10.51271186440678,3253.7118644067796,0.00423728813559322,0.11016949152542373,0.025423728813559324,0.00847457627118644,0.8432203389830508,238.0,0.008403361344537815
231230,0.0,0.0,0.0,0.0,,0.19813084112149532,1.2242990654205608,0.5485074626865671,0.45149253731343286,1.0,0.0,0.0,0.0018656716417910447,0.03917910447761194,0.27611940298507465,0.5951492537313433,0.024253731343283583,0.061567164179104475,0.3805970149253731,0.6194029850746269,0.1455223880597015,0.024253731343283583,0.0037313432835820895,0.8003731343283582,0.020522388059701493,26.723880597014926,3,536.0,0.9813432835820896,0.014925373134328358,0.0018656716417910447,9.199626865671641,3221.1007462686566,0.0018656716417910447,0.21082089552238806,0.0037313432835820895,0.027985074626865673,0.7444029850746269,536.0,0.0
231240,4.0,1.0,0.0,0.0,3170.0,0.23593466424682397,1.2050816696914701,0.48028673835125446,0.5197132616487455,0.9910394265232975,0.007168458781362007,0.0,0.0017921146953405018,0.021505376344086023,0.16308243727598568,0.6899641577060932,0.03225806451612903,0.07885304659498207,0.496415770609319,0.5017921146953405,0.008960573476702509,0.005376344086021506,0.0017921146953405018,0.96415770609319,0.0035842293906810036,26.716337522441652,2,554.0,0.9783393501805054,0.0018050541516245488,0.01263537906137184,9.263157894736842,3304.868231046931,0.0036101083032490976,0.14259927797833935,0.021660649819494584,0.02527075812274368,0.7888086642599278,558.0,0.007168458781362007
231260,1.0,0.0,0.0,0.0,2700.0,0.0,1.25,0.75,0.25,1.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.75,0.0,24.75,1,3.0,1.0,0.0,0.0,6.0,3483.3333333333335,0.0,1.0,0.0,0.0,0.0,4.0,0.25
231270,3.0,0.6666666666666666,0.0,0.3333333333333333,1468.0,0.2571428571428571,1.3142857142857143,0.5428571428571428,0.45714285714285713,0.8857142857142857,0.11428571428571428,0.0,0.0,0.02857142857142857,0.2571428571428571,0.5142857142857142,0.14285714285714285,0.05714285714285714,0.9714285714285714,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.0,0.8,0.0,26.542857142857144,1,32.0,0.9375,0.0,0.03125,8.3125,2776.1875,0.0,0.125,0.0625,0.09375,0.65625,35.0,0.08571428571428572
231280,0.0,0.0,0.0,0.0,,0.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,27.666666666666668,0,3.0,0.0,0.0,0.0,11.5,3153.3333333333335,0.0,0.0,0.0,0.0,0.6666666666666666,3.0,0.0
231290,125.0,0.992,0.0,0.008,1550.2038834951456,0.2465437788018433,0.9619137977771753,0.5191552727764993,0.48084472722350075,0.9672397454988493,0.03235413564369839,0.000406118857452281,0.0027074590496818734,0.0235548937322323,0.16434276431568973,0.5788547448219845,0.06281304995261947,0.1651550020305943,0.2633003925815622,0.7364288615134696,0.13956951401110057,0.031000406118857453,0.004196561527006904,0.8188709895762827,0.0010829836198727495,28.025724343352287,6,7262.0,0.9986229688790966,0.0004131093362709997,0.0006885155604516662,10.447099447513812,3108.1790140457174,0.0016524373450839988,0.10134949049848527,0.026989809969705316,0.03277334067749931,0.8310382814651611,7387.0,0.01692161906051171
